#{"t_start": 1778815119.3352435, "env_id": "None"}
r,l,t
0.0,1,46.466744
0.0,1,46.467468
0.0,3,46.468841
0.0,1,46.469748
0.0,1,46.47062
0.0,2,46.471637
0.0,2,46.472955
0.0,5,46.476352
0.0,1,46.477313
0.0,2,46.478439
0.0,6,46.48135
0.0,2,46.482285
0.0,1,46.482829
0.0,1,46.483459
0.0,1,46.484195
0.0,4,46.486027
0.0,1,46.486818
0.0,3,46.488863
0.0,1,46.490135
0.0,1,46.491271
0.0,1,46.492997
0.0,5,46.495902
0.0,4,46.497915
0.0,4,46.499663
0.0,1,46.500578
0.0,6,46.503319
0.0,1,46.504725
0.0,1,46.50634
0.0,1,46.508546
0.0,1,46.509788
0.0,4,46.512002
0.0,3,46.513446
0.0,2,46.514685
0.0,1,46.51562
0.0,3,46.517061
0.0,3,46.518824
0.0,1,46.520025
0.0,3,46.52251
0.0,1,46.524127
0.0,1,46.524799
0.0,2,46.526015
0.0,3,46.527602
0.0,2,46.528561
0.0,1,46.52929
0.0,1,46.529979
0.0,2,46.531156
0.0,1,46.531904
0.0,1,46.532602
0.0,1,46.533427
0.0,1,46.534475
0.0,1,46.535485
0.0,2,46.537539
0.0,1,46.539123
0.0,1,46.540138
0.0,1,46.540926
0.0,4,46.543007
0.0,4,46.544766
0.0,1,46.54565
0.0,1,46.546357
0.0,2,46.547382
0.0,4,46.549641
0.0,1,46.550607
0.0,2,46.552372
0.0,3,46.554747
0.0,2,46.55612
0.0,2,46.557619
0.0,1,46.5585
0.0,1,46.559044
0.0,1,46.559954
0.0,1,46.560794
0.0,1,46.561341
0.0,1,46.561988
0.0,5,46.56467
0.0,3,46.566554
0.0,1,46.567675
0.0,1,46.569122
0.0,2,46.570468
0.0,2,46.571602
0.0,2,46.572927
0.0,4,46.574781
0.0,4,46.576713
0.0,1,46.577272
0.0,4,46.579103
0.0,4,46.581977
0.0,1,46.582831
0.0,1,46.584117
0.0,4,46.586378
0.0,1,46.587199
0.0,1,46.588004
0.0,3,46.589597
0.0,2,46.590699
0.0,3,46.592114
0.0,1,46.59271
0.0,1,46.59354
0.0,1,46.594296
0.0,4,46.597273
0.0,5,46.601563
0.0,1,46.602429
0.0,1,46.603215
0.0,1,46.603824
0.0,1,46.604717
0.0,2,46.605923
0.0,3,46.607362
0.0,3,46.608904
0.0,1,46.609643
0.0,3,46.612857
0.0,1,46.614037
0.0,3,46.615379
0.0,3,46.617222
0.0,1,46.617764
0.0,4,46.619377
0.0,1,46.620145
0.0,5,46.622261
0.0,1,46.62288
0.0,3,46.625099
0.0,1,46.625982
0.0,2,46.628277
0.0,1,46.629674
0.0,1,46.631278
0.0,1,46.632342
0.0,5,46.634923
0.0,1,46.635637
0.0,2,46.636821
0.0,4,46.638767
0.0,5,46.64161
0.0,1,46.643142
0.0,1,46.644855
0.0,1,46.646853
0.0,1,46.648047
0.0,4,46.650367
0.0,3,46.652111
0.0,1,46.652718
0.0,1,46.653387
0.0,2,46.654887
0.0,3,46.657564
0.0,4,46.660263
0.0,2,46.661785
0.0,3,46.663337
0.0,1,46.663991
0.0,1,46.664567
0.0,1,46.665351
0.0,1,46.666273
0.0,1,46.66687
0.0,3,46.66822
0.0,1,46.668916
0.0,1,46.66995
0.0,4,46.672837
0.0,1,46.67429
0.0,1,46.675246
0.0,2,46.67691
0.0,1,46.67805
0.0,2,46.679044
0.0,4,46.68103
0.0,3,46.68235
0.0,1,46.683034
0.0,3,46.684453
0.0,1,46.684939
0.0,1,46.685544
0.0,2,46.686471
0.0,1,46.68726
0.0,3,46.689758
0.0,3,46.691841
0.0,4,46.694443
0.0,1,46.69515
0.0,1,46.696125
0.0,2,46.697634
0.0,1,46.69879
0.0,2,46.700433
0.0,2,46.702287
0.0,1,46.703367
0.0,1,46.704388
0.0,1,46.70515
0.0,1,46.705838
0.0,2,46.706825
0.0,1,46.707613
0.0,4,46.709471
0.0,3,46.710867
0.0,1,46.711787
0.0,3,46.713168
0.0,1,46.713745
0.0,2,46.714723
0.0,1,46.715235
0.0,1,46.715765
0.0,3,46.717144
0.0,3,46.719581
0.0,1,46.720759
0.0,3,46.722888
0.0,1,46.723643
0.0,1,46.724436
0.0,1,46.725101
0.0,1,46.725983
0.0,2,46.726973
0.0,1,46.727548
0.0,1,46.728121
0.0,2,46.729066
0.0,2,46.729945
0.0,3,46.731209
0.0,1,46.731744
0.0,2,46.732827
0.0,1,46.733623
0.0,2,46.735362
0.0,1,46.736332
0.0,2,46.738305
0.0,1,46.739177
0.0,3,46.740534
0.0,1,46.741282
0.0,2,46.866938
0.0,3,46.869123
0.0,1,46.870478
0.0,1,46.871651
0.0,1,46.87365
0.0,3,46.876581
0.0,1,46.877535
0.0,3,46.879398
0.0,3,46.881274
0.0,1,46.882167
0.0,1,46.882838
0.0,3,46.884506
0.0,1,46.885473
0.0,2,46.887622
0.0,2,46.890735
0.0,1,46.892516
0.0,1,46.893385
0.0,1,46.894197
0.0,2,46.895376
0.0,1,46.896336
0.0,1,46.897192
0.0,1,46.897766
0.0,2,46.89895
0.0,1,46.899747
0.0,1,46.900872
0.0,1,46.90185
0.0,3,46.906502
0.0,1,46.908144
0.0,2,46.909382
0.0,1,46.910384
0.0,1,46.911195
0.0,5,46.913399
0.0,1,46.914177
0.0,4,46.916286
0.0,4,46.920107
0.0,1,46.920859
0.0,1,46.921736
0.0,1,46.922355
0.0,2,46.923376
0.0,5,46.925721
0.0,1,46.926749
0.0,1,46.927448
0.0,1,46.928339
0.0,1,46.929065
0.0,2,46.930224
0.0,1,46.930783
0.0,2,46.932146
0.0,1,46.933753
0.0,3,46.93717
0.0,1,46.938088
0.0,2,46.939243
0.0,1,46.940014
0.0,1,46.940763
0.0,1,46.941725
0.0,3,46.94318
0.0,1,46.943951
0.0,1,46.944873
0.0,1,46.945694
0.0,1,46.946321
0.0,2,46.948432
0.0,3,46.950929
0.0,1,46.952658
0.0,3,46.954535
0.0,1,46.955687
0.0,2,46.957162
0.0,1,46.95797
0.0,2,46.95894
0.0,3,46.960766
0.0,4,46.963006
0.0,3,46.9661
0.0,1,46.967585
0.0,1,46.968766
0.0,1,46.96952
0.0,1,46.970435
0.0,1,46.971027
0.0,1,46.971718
0.0,5,46.973886
0.0,1,46.974624
0.0,1,46.975338
0.0,1,46.975916
0.0,1,46.976453
0.0,1,46.977024
0.0,1,46.978382
0.0,1,46.979935
0.0,1,46.981277
0.0,1,46.983064
0.0,1,46.984202
0.0,1,46.984779
0.0,3,46.986686
0.0,2,46.987648
0.0,1,46.98845
0.0,2,46.989646
0.0,1,46.990766
0.0,2,46.992294
0.0,1,46.993997
0.0,1,46.995382
0.0,1,46.996953
0.0,3,47.00035
0.0,1,47.001801
0.0,1,47.002651
0.0,1,47.003413
0.0,2,47.005461
0.0,1,47.006921
0.0,2,47.009776
0.0,1,47.010731
0.0,1,47.011947
0.0,1,47.013084
0.0,2,47.014179
0.0,1,47.014865
0.0,1,47.01577
0.0,2,47.017021
0.0,1,47.017613
0.0,1,47.018197
0.0,1,47.018839
0.0,6,47.021843
0.0,1,47.022432
0.0,5,47.026184
0.0,3,47.029136
0.0,1,47.029813
0.0,4,47.032027
0.0,1,47.032703
0.0,1,47.033255
0.0,5,47.035771
0.0,5,47.03992
0.0,1,47.043561
0.0,2,47.046915
0.0,1,47.047915
0.0,2,47.049238
0.0,2,47.050691
0.0,4,47.052802
0.0,3,47.056094
0.0,4,47.058988
0.0,1,47.059548
0.0,1,47.060385
0.0,1,47.0614
0.0,5,47.063571
0.0,1,47.064337
0.0,1,47.065428
0.0,1,47.066366
0.0,1,47.066916
0.0,1,47.06771
0.0,5,47.071495
0.0,1,47.073402
0.0,1,47.075806
0.0,4,47.078317
0.0,1,47.078945
0.0,1,47.079907
0.0,1,47.080567
0.0,4,47.08239
0.0,1,47.083016
0.0,1,47.083805
0.0,2,47.085623
0.0,1,47.086556
0.0,1,47.087854
0.0,1,47.090654
0.0,1,47.091914
0.0,2,47.093551
0.0,3,47.095223
0.0,5,47.098096
0.0,5,47.102865
0.0,1,47.104826
0.0,3,47.107701
0.0,1,47.108789
0.0,1,47.109979
0.0,1,47.111064
0.0,1,47.11172
0.0,4,47.114253
0.0,3,47.117316
0.0,1,47.118668
0.0,3,47.120527
0.0,1,47.121524
0.0,4,47.123673
0.0,1,47.124285
0.0,3,47.126236
0.0,3,47.128957
0.0,1,47.130588
0.0,3,47.133891
0.0,1,47.135086
0.0,1,47.136293
0.0,1,47.137236
0.0,3,47.138832
0.0,5,47.141825
0.0,1,47.142571
0.0,2,47.14396
0.0,5,47.148539
0.0,2,47.150657
0.0,1,47.151859
0.0,1,47.153134
0.0,1,47.154361
0.0,1,47.155449
0.0,3,47.158039
0.0,3,47.160332
0.0,1,47.16139
0.0,1,47.162899
0.0,1,47.164041
0.0,1,47.165039
0.0,1,47.165941
0.0,4,47.168213
0.0,1,47.168877
0.0,2,47.169822
0.0,1,47.170616
0.0,1,47.171487
0.0,3,47.173214
0.0,1,47.174008
0.0,2,47.17499
0.0,1,47.175791
0.0,1,47.176975
0.0,3,47.179281
0.0,5,47.182111
0.0,2,47.183396
0.0,1,47.184303
0.0,3,47.185728
0.0,3,47.187197
0.0,4,47.188885
0.0,1,47.189655
0.0,1,47.190287
0.0,4,47.192426
0.0,1,47.193452
0.0,1,47.194346
0.0,2,47.195496
0.0,2,47.196556
0.0,1,47.197491
0.0,2,47.198706
0.0,4,47.200367
0.0,1,47.201145
0.0,1,47.201967
0.0,1,47.203222
0.0,1,47.204654
0.0,3,47.208044
0.0,1,47.209938
0.0,5,47.213235
0.0,3,47.21492
0.0,1,47.215711
0.0,1,47.216633
0.0,4,47.21829
0.0,1,47.219192
0.0,4,47.22123
0.0,1,47.222092
0.0,1,47.223581
0.0,1,47.225316
0.0,4,47.229389
0.0,1,47.230669
0.0,4,47.233244
0.0,1,47.234281
0.0,1,47.235126
0.0,4,47.238337
0.0,3,47.241204
0.0,3,47.243237
0.0,1,47.243869
0.0,1,47.244403
0.0,1,47.245301
0.0,1,47.246367
0.0,5,47.248539
0.0,1,47.249218
0.0,4,47.251118
0.0,1,47.251643
0.0,3,47.253823
0.0,2,47.256986
0.0,1,47.258749
0.0,1,47.259504
0.0,3,47.26142
0.0,1,47.262266
0.0,1,47.262849
0.0,1,47.263405
0.0,3,47.264855
0.0,1,47.265647
0.0,2,47.26654
0.0,3,47.268401
0.0,1,47.269766
0.0,1,47.27071
0.0,1,47.271619
0.0,5,47.27525
0.0,4,47.402592
0.0,3,47.405043
0.0,1,47.406169
0.0,1,47.407597
0.0,1,47.408773
0.0,1,47.409534
0.0,5,47.412524
0.0,1,47.413309
0.0,1,47.41397
0.0,1,47.414606
0.0,3,47.416472
0.0,1,47.417064
0.0,4,47.418943
0.0,2,47.420146
0.0,2,47.42161
0.0,2,47.423292
0.0,1,47.424402
0.0,1,47.425363
0.0,5,47.427979
0.0,1,47.428848
0.0,1,47.429619
0.0,2,47.430768
0.0,1,47.431468
0.0,2,47.4325
0.0,1,47.433163
0.0,1,47.433669
0.0,1,47.434456
0.0,4,47.43686
0.0,1,47.437956
0.0,2,47.440048
0.0,2,47.441991
0.0,1,47.442823
0.0,1,47.443518
0.0,4,47.445486
0.0,1,47.446371
0.0,2,47.447528
0.0,2,47.4484
0.0,1,47.449145
0.0,3,47.450686
0.0,2,47.452041
0.0,4,47.455147
0.0,1,47.456256
0.0,4,47.458757
0.0,1,47.459562
0.0,1,47.460456
0.0,3,47.462037
0.0,1,47.463106
0.0,1,47.463899
0.0,4,47.786355
0.0,2,47.788737
0.0,1,47.789471
0.0,4,47.791272
0.0,1,47.792105
0.0,1,47.793006
0.0,2,47.794009
0.0,1,47.794667
0.0,1,47.795793
0.0,4,47.797864
0.0,1,47.799165
0.0,5,47.802207
0.0,2,47.803736
0.0,1,47.804852
0.0,1,47.80543
0.0,1,47.806122
0.0,3,47.807613
0.0,1,47.808495
0.0,1,47.809086
0.0,1,47.809588
0.0,1,47.810612
0.0,2,47.811785
0.0,1,47.81258
0.0,1,47.813549
0.0,1,47.814887
0.0,4,47.817423
0.0,1,47.81836
0.0,1,47.819169
0.0,5,47.821296
0.0,1,47.822298
0.0,3,47.823783
0.0,3,47.825196
0.0,1,47.825941
0.0,1,47.826813
0.0,2,47.827721
0.0,3,47.829929
0.0,1,47.831625
0.0,3,47.833462
0.0,1,47.834533
0.0,1,47.835387
0.0,1,47.835942
0.0,1,47.836892
0.0,1,47.837664
0.0,1,47.838359
0.0,4,47.84004
0.0,1,47.841032
0.0,1,47.842252
0.0,1,47.843316
0.0,1,47.846009
0.0,2,47.849946
0.0,2,47.852049
0.0,1,47.852858
0.0,1,47.853732
0.0,1,47.854517
0.0,1,47.855247
0.0,1,47.856026
0.0,4,47.857894
0.0,1,47.8586
0.0,3,47.862278
0.0,1,47.863621
0.0,4,47.866109
0.0,1,47.86692
0.0,1,47.867514
0.0,1,47.868506
0.0,1,47.869102
0.0,3,47.870403
0.0,1,47.871442
0.0,1,47.87242
0.0,1,47.87312
0.0,1,47.873626
0.0,1,47.874784
0.0,1,47.875899
0.0,1,47.876749
0.0,2,47.877848
0.0,1,47.878743
0.0,1,47.879627
0.0,2,47.88085
0.0,1,47.881617
0.0,1,47.882363
0.0,1,47.883203
0.0,4,47.885118
0.0,1,47.886033
0.0,5,47.888321
0.0,3,47.889836
0.0,2,47.891841
0.0,1,47.893759
0.0,3,47.897376
0.0,3,47.899177
0.0,3,47.90067
0.0,2,47.90175
0.0,2,47.902831
0.0,3,47.904162
0.0,1,47.905215
0.0,1,47.906875
0.0,1,47.908059
0.0,2,47.910803
0.0,3,47.912503
0.0,2,47.913804
0.0,1,47.914498
0.0,1,47.91519
0.0,1,47.916134
0.0,4,47.918159
0.0,2,47.919118
0.0,1,47.919895
0.0,2,47.921764
0.0,1,47.922659
0.0,5,47.926327
0.0,1,47.927418
0.0,3,47.929177
0.0,1,47.929749
0.0,1,47.930363
0.0,5,47.932735
0.0,1,47.933293
0.0,1,47.933848
0.0,1,47.934416
0.0,2,47.936349
0.0,1,47.937366
0.0,1,47.938266
0.0,1,47.939703
0.0,1,47.940871
0.0,2,47.942134
0.0,3,47.944067
0.0,1,47.944628
0.0,1,47.945274
0.0,1,47.946241
0.0,3,47.947911
0.0,1,47.948688
0.0,4,47.951099
0.0,1,47.95209
0.0,1,47.953031
0.0,1,47.954348
0.0,1,47.955867
0.0,3,47.957848
0.0,1,47.958674
0.0,1,47.959481
0.0,1,47.960073
0.0,1,47.960742
0.0,1,47.961413
0.0,1,47.962117
0.0,1,47.962929
0.0,1,47.963705
0.0,2,47.965131
0.0,1,47.966593
0.0,4,47.970759
0.0,2,47.972203
0.0,1,47.972928
0.0,4,47.974798
0.0,2,50.276378
0.0,1,50.277318
0.0,1,50.278183
0.0,1,50.278772
0.0,4,50.280811
0.0,3,50.283507
0.0,3,50.286441
0.0,1,50.287179
0.0,1,50.287718
0.0,3,50.289658
0.0,1,50.290258
0.0,1,50.290878
0.0,1,50.291401
0.0,3,50.293318
0.0,5,50.296096
0.0,1,50.297426
0.0,1,50.298358
0.0,1,50.299656
0.0,4,50.302829
0.0,3,50.304869
0.0,3,50.306165
0.0,1,50.307022
0.0,2,50.308146
0.0,1,50.308843
0.0,1,50.309563
0.0,4,50.311589
0.0,1,50.312556
0.0,1,50.313515
0.0,1,50.314778
0.0,2,50.316864
0.0,1,50.317918
0.0,1,50.318682
0.0,3,50.320559
0.0,4,50.322631
0.0,5,50.324921
0.0,1,50.325733
0.0,2,50.326768
0.0,1,50.327396
0.0,1,50.328397
0.0,2,50.330447
0.0,1,50.33179
0.0,1,50.332916
0.0,2,50.334471
0.0,2,50.335572
0.0,3,50.337211
0.0,2,50.338344
0.0,1,50.339069
0.0,2,50.34001
0.0,2,50.341398
0.0,5,50.34415
0.0,1,50.345439
0.0,3,50.34853
0.0,4,50.350698
0.0,1,50.351457
0.0,1,50.35216
0.0,1,50.352733
0.0,4,50.354593
0.0,1,50.355147
0.0,1,50.356105
0.0,5,50.358835
0.0,5,50.362835
0.0,3,50.365237
0.0,1,50.365955
0.0,2,50.367364
0.0,1,50.368081
0.0,3,50.369534
0.0,1,50.37006
0.0,3,50.371601
0.0,4,50.373724
0.0,3,50.376558
0.0,2,50.378184
0.0,1,50.379574
0.0,3,50.381154
0.0,3,50.382875
0.0,3,50.384393
0.0,1,50.385043
0.0,2,50.386225
0.0,1,50.495318
0.0,2,50.498912
0.0,1,50.501856
0.0,1,50.503336
0.0,3,50.505877
0.0,1,50.506754
0.0,2,50.50789
0.0,5,50.510209
0.0,3,50.511925
0.0,1,50.513294
0.0,3,50.515067
0.0,1,50.515705
0.0,5,50.517945
0.0,1,50.518552
0.0,5,50.520726
0.0,3,50.522068
0.0,3,50.523501
0.0,1,50.52413
0.0,1,50.52488
0.0,1,50.525408
0.0,1,50.525938
0.0,3,50.528
0.0,2,50.529471
0.0,3,50.531622
0.0,1,50.532577
0.0,1,50.533802
0.0,1,50.53453
0.0,5,50.536706
0.0,3,50.538169
0.0,1,50.53897
0.0,2,50.540074
0.0,4,50.541708
0.0,1,50.542827
0.0,3,50.545415
0.0,2,50.547177
0.0,3,50.54888
0.0,1,50.54958
0.0,3,50.551092
0.0,1,50.551702
0.0,1,50.552354
0.0,1,50.553201
0.0,1,50.554107
0.0,2,50.555072
0.0,1,50.55592
0.0,2,50.558064
0.0,1,50.559563
0.0,3,50.563975
0.0,1,50.565204
0.0,1,50.566278
0.0,1,50.567287
0.0,2,50.568417
0.0,2,50.569591
0.0,3,50.571129
0.0,2,50.57225
0.0,1,50.574118
0.0,2,50.575762
0.0,1,50.576809
0.0,4,50.578809
0.0,1,50.579396
0.0,1,50.580253
0.0,1,50.580819
0.0,1,50.581463
0.0,2,50.582415
0.0,1,50.583093
0.0,1,50.583729
0.0,1,50.584436
0.0,3,50.585743
0.0,1,50.586274
0.0,4,50.589106
0.0,3,50.59115
0.0,1,50.591861
0.0,1,50.592496
0.0,1,50.593128
0.0,1,50.593867
0.0,1,50.594589
0.0,2,50.595565
0.0,2,50.596692
0.0,3,50.598096
0.0,3,50.599349
0.0,1,50.599921
0.0,3,50.601237
0.0,1,50.601981
0.0,1,50.602742
0.0,2,50.605172
0.0,1,50.607038
0.0,1,50.608725
0.0,1,50.609777
0.0,1,50.610531
0.0,1,50.611198
0.0,1,50.611773
0.0,2,50.612822
0.0,1,50.613438
0.0,3,50.614791
0.0,3,50.616046
0.0,1,50.616808
0.0,1,50.617374
0.0,1,50.618084
0.0,1,50.619322
0.0,1,50.620701
0.0,2,50.623251
0.0,3,50.625219
0.0,1,50.62591
0.0,2,50.62696
0.0,1,50.627562
0.0,2,50.628496
0.0,2,50.629499
0.0,2,50.630525
0.0,1,50.631143
0.0,4,50.632832
0.0,3,50.634468
0.0,4,50.640123
0.0,1,50.64134
0.0,5,50.645272
0.0,4,50.647407
0.0,1,50.648182
0.0,2,50.649727
0.0,1,50.650561
0.0,1,50.651663
0.0,2,50.65292
0.0,2,50.654212
0.0,1,50.65483
0.0,1,50.655715
0.0,5,50.65787
0.0,3,50.659127
0.0,1,50.660087
0.0,1,50.661035
0.0,3,50.662622
0.0,1,50.66319
0.0,1,50.663876
0.0,1,50.66494
0.0,2,50.666965
0.0,1,50.668232
0.0,1,50.669489
0.0,1,50.670462
0.0,3,50.672151
0.0,1,50.672877
0.0,3,50.67513
0.0,1,50.676121
0.0,3,50.677948
0.0,1,50.678742
0.0,2,50.680739
0.0,1,50.682538
0.0,2,50.684935
0.0,1,50.685751
0.0,2,50.68689
0.0,3,50.68851
0.0,1,50.689362
0.0,1,50.689994
0.0,1,50.690731
0.0,1,50.691484
0.0,3,50.693494
0.0,2,50.696776
0.0,5,50.703275
0.0,1,50.704093
0.0,1,50.704785
0.0,2,50.70595
0.0,1,50.706838
0.0,1,50.707635
0.0,4,50.709444
0.0,1,50.710436
0.0,1,50.712208
0.0,1,50.71324
0.0,2,50.715518
0.0,2,50.717093
0.0,2,50.718389
0.0,1,50.719187
0.0,1,50.720012
0.0,1,50.720624
0.0,4,50.722437
0.0,1,50.722968
0.0,1,50.723802
0.0,2,50.724725
0.0,3,50.727453
0.0,3,50.729762
0.0,1,50.730415
0.0,1,50.731169
0.0,3,50.732717
0.0,1,50.733309
0.0,1,50.7339
0.0,2,50.73485
0.0,3,50.736212
0.0,2,50.737145
0.0,1,50.738038
0.0,1,50.738631
0.0,1,50.739383
0.0,2,50.740479
0.0,1,50.741441
0.0,4,50.744968
0.0,1,50.746175
0.0,1,50.746881
0.0,1,50.747716
0.0,1,50.748798
0.0,1,50.749841
0.0,1,50.751184
0.0,2,50.752943
0.0,1,50.753809
0.0,1,50.754585
0.0,1,50.755313
0.0,4,50.758215
0.0,1,50.759389
0.0,1,50.760232
0.0,1,50.760936
0.0,1,50.761578
0.0,2,50.762583
0.0,2,50.763734
0.0,1,50.764418
0.0,3,50.765765
0.0,1,50.766358
0.0,1,50.766905
0.0,3,50.768341
0.0,1,50.768986
0.0,1,50.770012
0.0,1,50.770885
0.0,1,50.772386
0.0,1,50.773734
0.0,1,50.774641
0.0,2,50.775697
0.0,1,50.776528
0.0,1,50.777126
0.0,3,50.778752
0.0,5,50.781237
0.0,1,50.782106
0.0,3,50.783435
0.0,1,50.784135
0.0,4,50.786016
0.0,1,50.787176
0.0,1,50.788602
0.0,1,50.789397
0.0,1,50.790299
0.0,3,50.791936
0.0,1,50.792605
0.0,1,50.793422
0.0,3,50.794796
0.0,1,50.795312
0.0,3,50.796764
0.0,2,50.797822
0.0,3,50.799152
0.0,4,50.800864
0.0,1,50.801512
0.0,1,50.803
0.0,1,50.804531
0.0,1,50.80605
0.0,1,50.807584
0.0,1,50.808687
0.0,1,50.809545
0.0,1,50.81017
0.0,1,50.810759
0.0,1,50.811473
0.0,1,50.812217
0.0,1,50.812966
0.0,1,50.813823
0.0,3,50.815154
0.0,1,50.815739
0.0,1,50.816557
0.0,3,50.818756
0.0,1,50.820042
0.0,4,50.823226
0.0,1,50.824043
0.0,4,50.825816
0.0,1,50.826423
0.0,1,50.827014
0.0,1,50.827791
0.0,1,50.828666
0.0,3,50.830087
0.0,1,50.830607
0.0,5,50.833344
0.0,2,50.83546
0.0,1,50.837423
0.0,5,50.840474
0.0,1,50.841257
0.0,1,50.841899
0.0,1,50.84256
0.0,1,50.843101
0.0,1,50.843653
0.0,2,50.844593
0.0,1,50.845347
0.0,1,50.845915
0.0,5,50.848491
0.0,1,50.84998
0.0,1,50.851162
0.0,1,50.852837
0.0,2,50.854411
0.0,2,50.855529
0.0,1,50.856213
0.0,1,50.856764
0.0,1,50.85744
0.0,2,50.858441
0.0,2,50.859396
0.0,2,50.860356
0.0,1,50.97821
0.0,1,50.979129
0.0,2,50.98052
0.0,3,50.982988
0.0,1,50.984045
0.0,1,50.985893
0.0,1,50.989274
0.0,1,50.991023
0.0,1,50.99203
0.0,1,50.992786
0.0,3,50.994655
0.0,2,50.995907
0.0,1,50.996819
0.0,1,50.997828
0.0,5,50.999951
0.0,1,51.001057
0.0,1,51.002996
0.0,1,51.004393
0.0,1,51.005205
0.0,5,51.007405
0.0,1,51.008245
0.0,2,51.009579
0.0,1,51.01017
0.0,1,51.010877
0.0,1,51.011454
0.0,4,51.013407
0.0,2,51.014439
0.0,1,51.015004
0.0,1,51.016345
0.0,1,51.01793
0.0,2,51.019782
0.0,1,51.020906
0.0,1,51.021765
0.0,3,51.023159
0.0,2,51.024465
0.0,1,51.025039
0.0,3,51.026314
0.0,2,51.027379
0.0,1,51.028491
0.0,1,51.029386
0.0,1,51.030236
0.0,5,51.037655
0.0,1,51.038405
0.0,3,51.040148
0.0,1,51.040866
0.0,1,51.041461
0.0,1,51.042157
0.0,1,51.042971
0.0,1,51.043543
0.0,1,51.044066
0.0,4,51.046081
0.0,1,51.048448
0.0,2,51.051054
0.0,1,51.051956
0.0,1,51.053292
0.0,1,51.054368
0.0,4,51.056112
0.0,4,51.057913
0.0,1,51.058797
0.0,1,51.059721
0.0,1,51.060536
0.0,1,51.061349
0.0,1,51.062772
0.0,1,51.064127
0.0,1,51.065856
0.0,3,51.067881
0.0,1,51.06858
0.0,1,51.069448
0.0,1,51.07055
0.0,1,51.071279
0.0,1,51.071848
0.0,1,51.072722
0.0,1,51.073634
0.0,1,51.074232
0.0,1,51.074908
0.0,2,51.075982
0.0,2,51.077585
0.0,3,51.080164
0.0,1,51.081942
0.0,1,51.082888
0.0,3,51.084693
0.0,1,51.085309
0.0,1,51.08609
0.0,2,51.087021
0.0,1,51.087914
0.0,1,51.088617
0.0,1,51.089385
0.0,5,51.09157
0.0,3,51.094316
0.0,5,51.097471
0.0,3,51.098987
0.0,1,51.099573
0.0,1,51.100181
0.0,1,51.100778
0.0,2,51.101765
0.0,3,51.103251
0.0,1,51.103877
0.0,3,51.105241
0.0,1,51.105736
0.0,2,51.106644
0.0,1,51.107282
0.0,3,51.109845
0.0,1,51.11086
0.0,1,51.111676
0.0,1,51.112921
0.0,3,51.115169
0.0,1,51.116003
0.0,1,51.116833
0.0,5,51.11923
0.0,2,51.120382
0.0,1,51.120956
0.0,1,51.12158
0.0,1,51.122226
0.0,1,51.122871
0.0,3,51.124975
0.0,3,51.128743
0.0,1,51.129583
0.0,1,51.130833
0.0,1,51.131774
0.0,2,51.133278
0.0,2,51.135161
0.0,2,51.136421
0.0,5,51.13895
0.0,1,51.139928
0.0,2,51.141277
0.0,2,51.142259
0.0,1,51.142942
0.0,2,51.143973
0.0,1,51.14452
0.0,2,51.145712
0.0,1,51.146434
0.0,1,51.146948
0.0,4,51.148965
0.0,1,51.149793
0.0,1,51.150446
0.0,4,51.152084
0.0,1,51.15278
0.0,2,51.154266
0.0,1,51.155322
0.0,1,51.156174
0.0,1,51.157485
0.0,1,51.158428
0.0,1,51.159113
0.0,1,51.159693
0.0,1,51.16043
0.0,2,51.161866
0.0,1,51.162887
0.0,2,51.163928
0.0,1,51.1645
0.0,2,51.165526
0.0,3,51.166875
0.0,4,51.168559
0.0,4,51.171484
0.0,1,51.172343
0.0,1,51.173107
0.0,1,51.173983
0.0,1,51.1745
0.0,1,51.175003
0.0,1,51.175555
0.0,1,51.176152
0.0,1,51.176796
0.0,1,51.177408
0.0,3,51.178665
0.0,3,51.180086
0.0,2,51.18115
0.0,2,51.182011
0.0,1,51.182708
0.0,1,51.183281
0.0,4,51.185858
0.0,3,51.188098
0.0,1,51.189102
0.0,1,51.18983
0.0,1,51.190567
0.0,1,51.191304
0.0,3,51.192887
0.0,1,51.193568
0.0,1,51.194227
0.0,2,51.19551
0.0,1,51.196092
0.0,1,51.196725
0.0,6,51.199041
0.0,1,51.20027
0.0,1,51.201848
0.0,3,51.203967
0.0,1,51.205169
0.0,1,51.20591
0.0,4,51.207831
0.0,3,51.209332
0.0,1,51.210015
0.0,2,51.210951
0.0,1,51.211797
0.0,1,51.212813
0.0,1,51.213404
0.0,2,51.214404
0.0,2,51.216013
0.0,1,51.217233
0.0,1,51.21817
0.0,1,51.219112
0.0,4,51.22137
0.0,1,51.222209
0.0,3,51.223861
0.0,1,51.224478
0.0,1,51.225299
0.0,1,51.225902
0.0,2,51.227059
0.0,1,51.227847
0.0,2,51.228854
0.0,3,51.23107
0.0,1,51.232465
0.0,1,51.233697
0.0,5,51.237155
0.0,1,51.238054
0.0,2,51.239427
0.0,1,51.240359
0.0,3,51.241948
0.0,2,51.24309
0.0,1,51.243814
0.0,1,51.244381
0.0,1,51.245616
0.0,1,51.24686
0.0,1,51.248089
0.0,3,51.251162
0.0,1,51.252048
0.0,2,51.253483
0.0,1,51.254313
0.0,3,51.255766
0.0,1,51.256282
0.0,1,51.257043
0.0,1,51.257863
0.0,3,51.259286
